report_date_as_yyyy_mm_dd,cftc_contract_market_code,market_and_exchange_names,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,nonrept_positions_long_all,nonrept_positions_short_all,noncomm_net,comm_net,nonrept_net,rsi_noncomm_net,rsi_comm_net,rsi_nonrept_net,ci_noncomm_net,ci_comm_net,ci_nonrept_net,cot_signal
2017-03-28,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2884815,578858,418086,1961142,2104401,263660,281173,160772,-143259,-17513,60.257674070774904,41.319035472701096,48.56785188111201,88.4232272210205,5.986719987490263,53.33343136822395,0
2017-04-04,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2853269,538141,417431,1974543,2054743,259945,300455,120710,-80200,-40510,55.963705017748765,47.14425159513865,44.77539112852135,76.61688170078331,24.247171554247952,42.06088947056257,0
2017-04-11,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2886007,559605,438624,1969055,2066390,263446,287092,120981,-97335,-23646,55.98655328518233,45.81340176812375,47.983070867727186,76.69674590217078,19.28526544098271,50.327191447436135,0
2017-04-18,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2916029,575585,441341,1959156,2091921,282277,283756,134244,-132765,-1479,57.15812304393272,43.10390492267658,51.935077038310304,80.60537654055392,10.792580101180437,61.1928885490346,0
2017-04-25,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2955256,586371,464249,2024115,2111581,263739,298395,122122,-87466,-34656,55.69881845179647,47.388218615750446,46.269053263478206,77.03300071317848,28.900949796472187,42.89773160454797,0
2017-05-02,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2958197,538745,447246,2095769,2120309,231597,298556,91499,-24540,-66959,52.08132189172429,52.71481828814451,41.5194274492888,68.00834595639591,52.72329094581407,26.479183926565593,0
2017-05-09,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3038006,554342,469291,2086740,2174734,306272,303329,85051,-87994,2943,51.325435091064,47.493124990211605,52.80862016115865,66.1081084267047,28.722776546413197,62.00806111401953,0
2017-05-16,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3065532,532258,500138,2132916,2162893,306028,308171,32120,-29977,-2143,45.48896133332384,52.15926177260352,52.02174180900207,50.50924479703883,53.93122717738331,59.42301534457959,0
2017-05-23,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3069954,542726,502332,2130510,2147336,295997,319565,40394,-16826,-23568,46.512860919497584,53.17505831911144,48.727851029302705,52.94760790508243,59.22587294621613,48.533395680747354,0
2017-05-30,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3086131,554764,498671,2146819,2167819,286497,321590,56093,-21000,-35093,48.48986144413467,52.79192080809356,47.003754255771,57.574132250402265,57.545403670943664,42.675618942093145,0
2017-06-06,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3142563,573621,515151,2174627,2209559,292506,316044,58470,-34932,-23538,48.79845182475559,51.459151376977395,48.953872218976564,58.2746385481808,51.93632414456706,48.54864368961153,0
2017-06-13,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3472466,579651,521891,2449589,2457273,303098,353174,57760,-7684,-50076,48.70459336173755,53.90991227268544,44.87014974885777,58.065400234582675,62.90647910686319,35.0602550483616,0
2017-06-20,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2824898,466052,457467,2003082,1965848,260106,305925,8585,37234,-45819,42.59396136043061,57.701242804615966,45.653330932527645,43.573436754035946,80.99064750808228,37.223947506188146,0
2017-06-27,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2876159,486766,461780,2014432,1996453,260946,303911,24986,17979,-42965,45.069340163159104,55.59023228349371,46.20509269149335,48.40684179815281,73.23850666108389,38.674541416133415,0
2017-07-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2852197,482309,412742,1987770,2013997,259432,302772,69567,-26227,-43340,51.22589255988815,50.97898127883521,46.13880894801752,61.54494497916458,55.440992338445064,38.48394130533121,0
2017-07-11,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2844657,494163,415561,1970577,1999274,256554,306459,78602,-28697,-49905,52.390499629990515,50.72578955420363,44.92379363427288,64.20757619516336,54.446560352359064,35.147168698887405,0
2017-07-18,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2914099,525302,422891,2011702,2031065,254928,337976,102411,-19363,-83048,55.41188997651304,51.70199906966543,39.29750373077668,71.22413254510411,58.20446648925248,18.3016767727081,0
2017-07-25,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2995537,533006,424797,2079983,2099690,265114,353616,108209,-19707,-88502,56.141827160088965,51.66137675483407,38.444236777100095,72.93281387220549,58.065970698477756,15.529588761200932,0
2017-08-01,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3059594,532439,452902,2137340,2107745,256659,365791,79537,29595,-109132,51.639730159037754,56.88934275291233,35.32022804640923,64.48312242504258,77.91515522398876,5.044041332269361,0
2017-08-08,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3113437,539006,462034,2183676,2138526,244540,366662,76972,45150,-122122,51.24383155997014,58.41740222140424,33.47561946638514,63.72721217943806,84.17766111207288,0.0,0
2017-08-15,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3165620,573473,423273,2195117,2212230,243006,376093,150200,-17113,-133087,60.54394329911946,50.674716208565314,31.958394944695556,85.30763926135928,59.110325585889534,0.0,0
2017-08-22,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3230474,585699,443601,2228824,2274333,250816,347405,142098,-45509,-96589,59.19848894476902,47.577558181538876,41.46794779372982,82.91996487153946,47.677981182287034,17.315848902636898,0
2017-08-29,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3301271,620032,420301,2272546,2348851,241208,364634,199731,-76305,-123426,65.1340694163226,44.407616104668,37.3359306864892,100.0,35.279387075605015,4.583495431211986,0
2017-09-05,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3327423,564199,406282,2360217,2452670,250694,316158,157917,-92453,-65464,58.486295572485965,42.79743033416314,49.12651078006676,87.66555949522422,28.778136990051657,32.08257028722163,0
2017-09-12,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3693118,604623,416578,2635138,2737774,294460,379869,188045,-102636,-85409,61.532735368808645,41.76890891212466,45.92440635035864,96.55282269721123,24.67842002069385,22.620007780698177,0
2017-09-19,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3090538,571459,470115,2176413,2221568,258707,314896,101344,-45155,-56189,50.13153450916845,49.19164525385698,50.966841229668844,70.97745736013357,47.82050301349126,36.482934651623985,0
2017-09-26,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3060234,584001,464283,2113789,2188260,275428,320675,119718,-74471,-45247,52.15477391591566,45.972972848628054,52.743885292733594,76.39748438062313,36.01776289037495,41.67417851957984,0
2017-10-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3013291,562263,460750,2059269,2121074,299525,339233,101513,-61805,-39708,49.99065198552015,47.56918813362171,53.659449593553965,71.02730957339485,41.11714569837711,44.302061885016464,0
2017-10-10,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3069650,572162,431653,2102325,2208699,287322,321457,140509,-106374,-34135,54.359363921220016,42.77962941637801,54.61227131656675,82.53048654580209,23.173486108147497,46.94607596618243,0
2017-10-17,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3081534,572882,410962,2117227,2238813,291618,331952,161920,-121586,-40334,56.60109033141262,41.252899039741145,53.29949470539921,88.84637848744255,17.049073406795152,44.00506694247028,0
2017-10-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3162041,568658,441538,2194144,2292892,292614,320986,127120,-98748,-28372,52.120203282202745,44.457731825021625,55.52136589955813,78.58095232476504,26.243744539682666,49.680232282306505,0
2017-10-31,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3187695,581062,419728,2213318,2360129,286790,301313,161334,-146811,-14523,55.82311674251447,39.56584029839957,58.01206419749377,88.6735181503354,6.893386423386463,58.950990190082685,1
2017-11-07,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3244403,608031,460894,2225961,2358957,303930,318071,147137,-132996,-14141,53.958338275379546,41.55647077048732,58.081791365718814,84.48563725287757,12.455361276737941,61.62334668248533,0
2017-11-14,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3263629,614069,461443,2225250,2389961,331861,319776,152626,-164711,12085,54.5899446838928,38.42718489530795,62.665727646280196,86.10480174158265,0.0,75.21046932717167,1
2017-11-21,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3329620,596889,472642,2288556,2449581,352747,315969,124247,-161025,36778,50.71620172895959,39.00209087972553,66.392234916951,77.7334646993233,1.4793647480946055,88.00337787080163,1
2017-11-28,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3387929,614634,502151,2327174,2466364,346933,320226,112483,-139190,26707,49.158934245940806,42.43117197852508,63.6037984288656,73.80120892550966,10.242774752067941,82.7858108703198,0
2017-12-05,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3513444,636045,469166,2409409,2614471,333381,295198,166879,-205062,38183,55.901658287424596,35.87835973155718,65.38772213718016,89.68345685215425,0.0,97.92788774915091,1
2017-12-12,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3830224,548679,480968,2729100,2849962,378041,324890,67711,-120862,53151,44.352968733454304,47.12000821981017,67.61714893199564,43.73412434579519,29.08342313962806,100.0,0
2017-12-19,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2988232,519631,436471,2083389,2168325,287591,285815,83160,-84936,1776,46.217055374481276,51.062313653234746,54.61421213412383,39.014679878208284,47.154094962944356,72.41433005079521,0
2017-12-26,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3061310,540420,435723,2127658,2254168,300305,278492,104697,-126510,21813,48.79235867615611,46.72148029952676,58.00606290618734,50.28198340535507,31.39417773727879,83.17314404149529,0
2018-01-02,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3051095,529045,356444,2108782,2315194,306665,272854,172601,-206412,33811,55.953610651100504,39.73078610833009,59.936800828408494,85.80666087702595,0.0,89.61543831011932,1
2018-01-09,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3241341,518932,441519,2290176,2417394,317777,267972,77413,-127218,49805,46.199957896414865,48.03063907348986,62.41739934779957,36.0080775951367,31.480907291244304,98.20337417712818,0
2018-01-16,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3322427,556343,433893,2338332,2497597,305957,269142,122450,-159265,36815,50.58867519792797,45.311312901933725,59.21077320348124,59.56964833164178,18.741701846860813,91.22842814033656,0
2018-01-23,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3417469,626705,460250,2385161,2517252,265466,299830,166455,-132091,-34364,54.49469363478769,47.99974625228768,45.436347850025456,82.59131763154866,29.543810273411726,53.00905293226946,0
2018-01-30,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3395965,620711,447867,2324634,2502727,315710,310461,172844,-178093,5249,55.05027841857997,44.05178306394372,52.113029314591365,85.93378883157378,11.25726461071227,74.2791481867288,0
2018-02-06,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3428810,755765,469551,2245634,2499579,302601,334870,286214,-253945,-32269,63.553667880258324,38.437838532848154,46.33058288373182,100.0,0.0,54.13395762411538,1
2018-02-13,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3341713,623274,444274,2245742,2527065,354506,252183,179000,-281323,102323,53.28710192027496,36.62363726750324,62.43416770473945,61.38227634721156,0.0,100.0,1
2018-02-20,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3327297,567125,453794,2345998,2513809,321832,267352,113331,-167811,54480,48.15580852082444,47.65494306656545,56.00165849838552,37.72876752788793,34.76918458800575,79.67673420840237,0
2018-02-27,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3331246,563267,466928,2359411,2507977,311287,259060,96339,-148566,52227,46.897398188547385,49.26725402547791,55.71057125564766,31.608369442673496,40.66400590554196,78.71968055732552,0
2018-03-06,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3320841,559230,430356,2334834,2539943,315501,239266,128874,-205109,76235,49.612507612206606,44.892142966143574,58.20367231326632,43.327246072996694,23.344656372808778,88.91805785650567,0
2018-03-13,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3763469,582419,460313,2690989,2840094,345101,318102,122106,-149105,26999,49.050670136302315,49.66045726979321,51.76775310336999,40.88946039498755,40.49890802608485,68.00305849369185,0
2018-03-20,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2757489,464335,381042,1921269,2069866,294774,229470,83293,-148597,65304,45.84434994217461,49.70297039556085,55.85731106910722,26.909292617125736,40.654510480192855,84.27466972516035,0
2018-03-27,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2974542,567762,340959,1944744,2328087,389265,232725,226803,-383343,156540,57.0290948310414,34.99532919876685,63.7427994529439,78.60057846982843,0.0,100.0,1
2018-04-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3052445,564314,351711,1958131,2394167,455043,231610,212603,-436036,223433,55.80104634105122,32.659155950075856,68.22466722719187,73.48583901537663,0.0,100.0,1
2018-04-10,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3030240,549753,340137,1932703,2372977,472939,242281,209616,-440274,230658,55.530164707263054,32.47140215840909,68.67506558929706,72.40994276534511,0.0,100.0,1
2018-04-17,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3007691,530853,318544,1904559,2353900,474823,237791,212309,-449341,237032,55.73878012938649,32.04692196616024,69.09130789111671,73.37994229709433,0.0,100.0,1
2018-04-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3040799,569156,358192,1892434,2369795,491814,225417,210964,-477361,266397,55.598494064601866,30.710827680250404,71.00297437495087,72.89548282059872,0.0,100.0,1
2018-05-01,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2994612,583991,354758,1827448,2329032,498448,226097,229233,-501584,272351,57.17512607926574,29.56333813826035,71.38936142044561,79.47584726379449,0.0,100.0,1
2018-05-08,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2989404,534514,372159,1834980,2299984,532184,229535,162355,-465004,302649,50.15421797579264,33.59827752874298,73.33641315215439,55.3868652050038,6.690639323693056,100.0,1
2018-05-15,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3055622,532588,333783,1865836,2377209,548920,236352,198805,-511373,312568,53.50532510735147,31.161450896309603,73.96116858517235,68.51589711449452,0.0,100.0,1
2018-05-22,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3128400,520075,334831,1935288,2466706,573838,227664,185244,-531418,346174,52.10189029567356,30.143641741436724,76.01195286585082,63.63132093549305,0.0,100.0,1
2018-05-29,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3209503,501049,376970,1987715,2502507,629667,238954,124079,-514792,390713,46.21393944603894,32.12394487667528,78.43597529024487,41.60012102482089,2.8836147687696854,100.0,1
2018-06-05,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3242617,514421,352285,1982567,2542416,641966,244253,162136,-559849,397713,50.00007616308233,29.66928150481995,78.79859273208734,55.30798295567105,0.0,100.0,1
2018-06-12,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3411142,531316,361886,2070420,2656981,672158,255027,169430,-586561,417131,50.716132559626196,28.289176311942015,79.81270967368016,57.93523010924652,0.0,100.0,1
2018-06-19,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2679161,526473,337254,1759915,1999472,300421,250083,189219,-239557,50338,52.69548553378064,56.558788376317914,40.45192405993715,62.86960050224325,54.93081488212172,33.33678651007419,0
2018-06-26,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2687018,568339,371153,1709537,1984801,320879,242801,197186,-275264,78078,53.505102157876394,54.191402278693104,42.75138882456315,59.25547932980325,49.27838837696352,38.378424551723135,0
2018-07-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2677808,529737,361756,1710358,1976345,340148,242142,167981,-265987,98006,50.118808316424754,54.72167371845289,44.4120522000559,45.8895301208679,50.746939660699276,42.00026171444773,0
2018-07-10,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2720946,530848,358871,1752450,2001694,339189,261922,171977,-249244,77267,50.579688330498804,55.717971471156815,43.01365114992005,47.71833796332316,53.39736050187507,38.23102842873188,0
2018-07-17,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2777242,542517,359545,1766995,2035266,360797,275498,182972,-268271,85299,51.89667266890408,54.25688681089144,43.75233057739818,52.75030548779651,50.38538192306292,39.69081345939246,0
2018-07-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2779106,529609,347748,1794323,2070062,349388,255510,181861,-275739,93878,51.74661417686856,53.662093100559105,44.57867242661157,52.24184564971648,49.2031957651521,41.25001363096082,0
2018-07-31,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2762632,518509,348207,1782027,2064192,356212,244349,170302,-282165,111863,50.12276035337457,53.12244500664746,46.35785219469149,46.95175809943113,48.18595845252022,44.51871803539688,0
2018-08-07,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2830470,525992,360753,1825179,2101883,373766,262301,165239,-276704,111465,49.39163682662218,53.54995406912921,46.32241238440014,44.63462744218615,54.413572442084266,44.44638306998317,0
2018-08-14,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2819606,522820,343119,1816031,2118711,379759,256780,179701,-302680,122979,51.564942011364266,51.15996773393966,47.57113611537751,51.253300870010946,52.434032869971894,45.58353698129892,0
2018-08-21,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2828985,506614,382432,1845584,2084349,376769,262186,124182,-238765,114583,43.7903926463818,56.32512114633864,46.7176716303497,25.844496414236872,64.23940628659453,44.03032427662578,0
2018-08-28,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2876521,535131,390662,1865101,2121488,376233,264315,144469,-256387,111918,46.93857909288259,54.61029960955186,46.43291271858785,35.12903712992499,60.984547640772355,39.265929080272215,0
2018-09-04,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2893316,537739,375507,1878648,2166062,386530,261348,162232,-287414,125182,49.600291260503674,51.629816607649786,48.12761847812286,43.25844496414237,55.253728255689815,41.90532096947507,0
