report_date_as_yyyy_mm_dd,cftc_contract_market_code,market_and_exchange_names,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,nonrept_positions_long_all,nonrept_positions_short_all,noncomm_net,comm_net,nonrept_net,rsi_noncomm_net,rsi_comm_net,rsi_nonrept_net,ci_noncomm_net,ci_comm_net,ci_nonrept_net,cot_signal
2021-11-16,88691,GOLD - COMMODITY EXCHANGE INC.,612612,360529,100749,125758,413297,52054,24295,259780,-287539,27759,66.1774820551821,34.5148634213475,49.720473492629374,83.31397533563351,25.528400575046646,28.92306351834103,0
2021-11-23,88691,GOLD - COMMODITY EXCHANGE INC.,559823,326409,91998,121027,388861,55380,21957,234411,-267834,33423,57.42058836291322,41.20262353855755,57.66785613078803,61.64810576298979,40.59661089529869,53.59850135052714,0
2021-11-30,88691,GOLD - COMMODITY EXCHANGE INC.,531868,310253,84393,119562,378165,51657,18914,225860,-258603,32743,54.7889219658199,44.08356490856462,56.51293804639755,54.3453011307348,47.655461413758296,50.636054718131916,0
2021-12-07,88691,GOLD - COMMODITY EXCHANGE INC.,499307,300518,83333,103942,349565,47358,18920,217185,-245623,28438,52.17631625868475,47.94583450278918,49.72358028864807,46.93659686400437,57.581133575994855,31.881153611570966,0
2021-12-14,88691,GOLD - COMMODITY EXCHANGE INC.,503709,298142,95741,107421,338832,48697,19687,202401,-231411,29010,47.97750876907082,51.86613230615036,50.57325054201373,34.3106275407372,68.44890343498608,34.37309401411518,0
2021-12-21,88691,GOLD - COMMODITY EXCHANGE INC.,500846,296628,90817,104997,341026,49251,19033,205811,-236029,30218,48.997027353949015,50.53434872369872,52.402714448210354,37.22286748881222,64.91756645153397,39.635793325782,0
2021-12-28,88691,GOLD - COMMODITY EXCHANGE INC.,508912,303879,90723,103172,348836,51121,18613,213156,-245664,32508,51.21478619129715,47.77784355534304,55.74667348745041,43.49571277286237,57.54978129874897,49.61226801428945,0
2022-01-04,88691,GOLD - COMMODITY EXCHANGE INC.,502717,296583,85228,104258,341716,45400,19297,211355,-237458,26103,50.633402906536745,50.26606723077695,46.01020862615079,50.360825799044626,56.51810252120922,21.7086346606256,0
2022-01-11,88691,GOLD - COMMODITY EXCHANGE INC.,546516,290102,90365,116292,341365,48323,22987,199737,-225073,25336,46.932219446691796,53.84078846524773,44.99670805251044,38.4515242839863,67.90168846567461,20.786904644512376,0
2022-01-18,88691,GOLD - COMMODITY EXCHANGE INC.,539204,290528,96321,132764,353832,46978,20117,194207,-221068,26861,45.23718882622224,54.967990837403335,47.47414216555475,32.78286897513173,71.58285614493046,28.30588699339316,0
2022-01-25,88691,GOLD - COMMODITY EXCHANGE INC.,572078,313415,93264,130208,379954,50669,21074,220151,-249746,29595,53.68796843439731,46.25726260600725,51.67642996126905,59.377370481989466,44.720145446450104,42.99629648419664,0
2022-02-01,88691,GOLD - COMMODITY EXCHANGE INC.,515331,275994,103852,127633,328975,46819,17619,172142,-201342,29200,41.06073590388877,58.27575865815637,51.04107602015263,10.164626770814113,89.03316216534044,41.08196054504779,0
2022-02-08,88691,GOLD - COMMODITY EXCHANGE INC.,512842,279559,92853,126328,337762,44869,20141,186706,-211434,24728,45.266340039161854,55.48949758655775,44.387257913807915,25.093794206285754,78.14617817390233,19.000473958607614,0
2022-02-15,88691,GOLD - COMMODITY EXCHANGE INC.,558645,313269,99656,126837,365712,46689,21427,213613,-238875,25262,52.07079301719534,48.67481604710118,45.30417367189015,52.675441294052526,49.96919538341479,22.92197011621472,0
2022-02-22,88691,GOLD - COMMODITY EXCHANGE INC.,611488,350096,106948,129682,399404,49090,22516,243148,-269722,26574,58.211913184700016,42.37481942858935,47.59052112421314,82.95098099514115,18.294861789953586,30.18262313226342,0
2022-03-01,88691,GOLD - COMMODITY EXCHANGE INC.,615600,354177,96555,127231,413040,50266,22079,257622,-285809,28187,60.858699496975746,39.50327271205408,50.338977901847365,97.78789183426615,1.776399556413521,39.109020475926954,1
2022-03-08,88691,GOLD - COMMODITY EXCHANGE INC.,638502,364618,90230,139397,446343,55964,23406,274388,-306946,32558,63.72486341873083,36.04683937055045,56.930425106816884,100.0,0.0,63.298284449363585,1
2022-03-15,88691,GOLD - COMMODITY EXCHANGE INC.,617605,346731,84943,151045,448486,54330,18677,261788,-297441,35653,60.15956235708803,38.646564614869526,60.888914818317325,88.76624881867299,8.138190847210925,80.42612064194799,1
2022-03-22,88691,GOLD - COMMODITY EXCHANGE INC.,605191,328660,80628,155039,436634,53441,19878,248032,-281595,33563,56.44651302640347,42.819714397994524,57.074142301342036,76.50184554483694,21.70555246371848,68.85998893193138,0
2022-03-29,88691,GOLD - COMMODITY EXCHANGE INC.,574521,327632,70036,133050,418987,49022,20681,257596,-285937,28341,58.37031878275706,41.977169431213746,48.84060088649559,85.02879763199658,17.987927565392354,39.96126175982291,0
2022-04-05,88691,GOLD - COMMODITY EXCHANGE INC.,560666,324570,79029,124506,403264,51778,18561,245541,-278758,33217,55.06849546251607,43.94121613936458,55.32178823687738,74.28095076763967,24.13459480285971,66.94521306032098,0
2022-04-12,88691,GOLD - COMMODITY EXCHANGE INC.,577639,338164,83877,125627,413720,55264,21458,254287,-288093,33806,56.970262869366046,41.95261803712194,56.046161201635066,82.07860059556712,16.14195813176934,70.20475926950746,0
2022-04-19,88691,GOLD - COMMODITY EXCHANGE INC.,575202,330745,90988,129157,404682,55032,19264,239757,-275525,35768,52.95980772600915,45.52693678536701,58.46206556908344,69.12412403487812,26.90269275225823,81.06253458771444,0
2022-04-26,88691,GOLD - COMMODITY EXCHANGE INC.,557785,310511,92487,127546,376840,50938,19668,218024,-249294,31270,47.56616331086688,52.149558516954386,51.476563783228414,49.74768638219718,49.361702127659576,56.170448256779196,0
2022-05-03,88691,GOLD - COMMODITY EXCHANGE INC.,560441,293439,94271,130795,362647,51270,18586,199168,-231852,32684,43.43310647727948,55.98174871256678,53.363110946144964,32.9362885825859,64.29556059762832,63.99557277255119,0
2022-05-10,88691,GOLD - COMMODITY EXCHANGE INC.,571447,288947,95632,132251,360007,52098,17657,193315,-227756,34441,42.20715584875665,56.855592819079874,55.66946575259325,27.717943688593284,67.80256004109765,73.71887105700056,0
2022-05-17,88691,GOLD - COMMODITY EXCHANGE INC.,555756,283011,107651,137687,344566,50588,19069,175360,-206879,31519,38.60708787524329,61.09494975056927,51.139967200328456,11.709848255202298,85.67746906973758,57.54842280022137,-1
2022-05-24,88691,GOLD - COMMODITY EXCHANGE INC.,530098,282202,98389,130364,342311,47411,19277,183813,-211947,28134,41.15196445863054,59.564853490350366,46.42727170187381,19.246268789786203,81.33824221927308,38.815716657443275,0
2022-05-31,88691,GOLD - COMMODITY EXCHANGE INC.,513722,269459,96870,135360,335416,46639,19172,172589,-200056,27467,38.84918735618557,61.97137902915825,45.53679363639651,9.239314562864429,91.51932873838777,35.124515771997785,-1
2022-06-07,88691,GOLD - COMMODITY EXCHANGE INC.,494130,270356,95088,116965,316851,44090,19472,175268,-199886,24618,39.71629104537358,62.006193474972875,41.8449412792241,11.627824040227527,91.66488291450833,19.35805201992252,-1
2022-06-14,88691,GOLD - COMMODITY EXCHANGE INC.,497456,266596,111998,121926,300495,45726,21755,154598,-178569,23971,35.53011178778131,66.18643793722794,41.031372202301206,0.0,100.0,18.94603934077618,-1
2022-06-21,88691,GOLD - COMMODITY EXCHANGE INC.,500276,268119,104832,120045,306974,44380,20738,163287,-186929,23642,38.46625018317386,63.24745668783224,40.59911293243865,7.253527005593122,93.4879300809335,17.217367558711086,-1
2022-06-28,88691,GOLD - COMMODITY EXCHANGE INC.,497005,268712,111019,117038,299045,44823,20509,157693,-182007,24314,37.288818872499476,64.25387108134174,41.94444687639764,2.5836881208782034,97.3219501935705,21.805024576734024,-1
2022-07-05,88691,GOLD - COMMODITY EXCHANGE INC.,498210,267806,122146,118289,283874,43933,24008,145660,-165585,19925,34.819833288711536,67.45593744865681,36.18081189350997,0.0,100.0,0.0,-1
2022-07-12,88691,GOLD - COMMODITY EXCHANGE INC.,542493,251126,133005,131170,268958,52583,32916,118121,-137788,19667,29.934725607641212,72.02410354495724,35.86879536767795,0.0,100.0,0.0,-1
2022-07-19,88691,GOLD - COMMODITY EXCHANGE INC.,524786,241004,146049,152103,264365,43294,25987,94955,-112262,17307,26.559140656805056,75.43422682127843,33.06024428484659,0.0,100.0,0.0,-1
2022-07-26,88691,GOLD - COMMODITY EXCHANGE INC.,487515,241661,148971,142007,250429,42821,27089,92690,-108422,15732,26.24749331146063,75.90995279212294,31.29888619864171,0.0,100.0,0.0,-1
2022-08-02,88691,GOLD - COMMODITY EXCHANGE INC.,459649,242128,117802,127700,263265,37481,26242,124326,-135565,11239,37.31199600355545,66.15744211080334,26.896589075089338,17.411308875166483,86.32759767081059,0.0,-1
2022-08-09,88691,GOLD - COMMODITY EXCHANGE INC.,453540,242906,100055,121980,276534,37927,26224,142851,-154554,11703,42.73004910367318,60.31895343540407,28.022524092207902,27.60679809353983,76.76250730390281,1.891638468751274,0
2022-08-16,88691,GOLD - COMMODITY EXCHANGE INC.,453960,238196,97032,122566,276275,37826,25281,141164,-153709,12545,42.370905521641276,60.48606684316293,30.12568284635394,26.678334379024538,77.18814853619713,5.324310000407681,0
2022-08-23,88691,GOLD - COMMODITY EXCHANGE INC.,457762,237427,111580,126193,264265,38292,26067,125847,-138072,12225,39.15320685855589,63.54562845812059,29.76966484425627,18.248412200464507,85.06477806209828,4.019731746096458,-1
2022-08-30,88691,GOLD - COMMODITY EXCHANGE INC.,459165,235314,117580,126535,256214,38918,26973,117734,-129679,11945,37.527580843488494,65.10730789331805,29.44180201420548,13.783310768417925,89.29247849126554,2.878225773574137,-1
2022-09-06,88691,GOLD - COMMODITY EXCHANGE INC.,465908,231527,127670,129683,243747,38798,28591,103857,-114064,10207,34.86135826680798,67.86549274841641,27.422931171543965,6.145912448128213,97.158026233604,0.0,-1
2022-09-13,88691,GOLD - COMMODITY EXCHANGE INC.,463674,225932,128588,126950,237888,40556,26962,97344,-110938,13594,33.65288161701129,68.40395258687741,36.553575181572675,2.5613930808264262,98.7326469343757,13.250655295176244,-1
2022-09-20,88691,GOLD - COMMODITY EXCHANGE INC.,469395,214557,148835,141862,217290,40500,30794,65722,-75428,9706,28.48912253300827,73.7789486935454,31.63376238893585,0.0,100.0,0.0,-1
2022-09-27,88691,GOLD - COMMODITY EXCHANGE INC.,457061,207154,155073,139361,201499,40325,30268,52081,-62138,10057,26.593463701641966,75.46144229734233,32.5168014596409,0.0,100.0,1.3467884275957334,-1
2022-10-04,88691,GOLD - COMMODITY EXCHANGE INC.,437065,215964,127579,116451,212999,36704,28541,88385,-96548,8163,38.35063091152739,64.00920966167757,30.246561365341748,16.330569887587885,85.94408679454921,0.0,-1
2022-10-11,88691,GOLD - COMMODITY EXCHANGE INC.,431395,212561,118141,112867,216595,36988,27680,94420,-103728,9308,40.06904044328687,61.89830663326928,33.27929850153329,19.045284224068517,83.01117610535603,4.147799311718892,-1
2022-10-18,88691,GOLD - COMMODITY EXCHANGE INC.,434701,210890,133934,115073,205103,39286,26212,76956,-90030,13074,36.866591903964505,64.31608097435125,42.18324199719885,11.189481212917272,88.60658148426522,17.790255388516574,-1
2022-10-25,88691,GOLD - COMMODITY EXCHANGE INC.,456072,212853,144821,123085,203298,39637,27456,68032,-80213,12181,35.31344057533991,65.98211953838589,40.79308401443691,7.1752126563715946,92.6166628541551,14.555334178590835,-1
2022-11-01,88691,GOLD - COMMODITY EXCHANGE INC.,467276,216341,151718,125689,200471,38559,28400,64623,-74782,10159,34.711836873184794,66.90275983719648,37.75879654793652,5.641747673262651,94.83513610666317,7.23057417134577,-1
2022-11-08,88691,GOLD - COMMODITY EXCHANGE INC.,488471,223135,140797,126187,217331,38045,29239,82338,-91144,8806,40.39454456012771,61.50247585423249,35.837857644500275,13.610457610421625,88.1515309957191,2.32928817243253,-1
2022-11-15,88691,GOLD - COMMODITY EXCHANGE INC.,495171,227282,101013,135035,269343,36973,28934,126269,-134308,8039,51.636738305554594,50.0296584418295,34.75832326704257,33.37186863211684,70.51975425639685,0.0,0
2022-11-22,88691,GOLD - COMMODITY EXCHANGE INC.,449542,214284,98171,133754,263818,40296,26345,116113,-130064,13951,49.32077724448161,50.99756518858539,47.80853767483266,28.803411498513317,72.25335773340741,21.320639042158028,0
2022-11-29,88691,GOLD - COMMODITY EXCHANGE INC.,433661,209161,99158,134184,253417,33946,24716,110003,-119233,9230,47.92805205307609,53.47436752576069,40.79160120544639,26.05496003274751,76.6776412535538,4.295142269825814,0
2022-12-06,88691,GOLD - COMMODITY EXCHANGE INC.,422100,211472,96347,117578,247657,37785,22831,115125,-130079,14954,49.22251537590145,50.71025806431601,50.31363314795579,28.35898104872991,72.24723048266397,24.93779076057557,0
2022-12-13,88691,GOLD - COMMODITY EXCHANGE INC.,437040,224409,98760,119908,258437,37309,24429,125649,-138529,12880,51.869967001440436,48.6024105834937,47.34269825487821,33.09297503002605,68.7955458971929,17.458256698763027,0
2022-12-20,88691,GOLD - COMMODITY EXCHANGE INC.,436653,226136,97288,116465,258979,38696,25030,128848,-142514,13666,52.67765054156078,47.59759882908646,48.581844113072975,34.531976051136496,67.1677396163524,20.29283421688485,0
2022-12-27,88691,GOLD - COMMODITY EXCHANGE INC.,440040,229525,92645,116744,270520,39424,22528,136880,-153776,16896,54.73171133301998,44.77997736338245,53.43159924901403,38.14499768338379,62.567399758177835,31.94128890331422,0
2023-01-03,88691,GOLD - COMMODITY EXCHANGE INC.,449393,230801,89135,113520,273494,42337,24029,141666,-159974,18308,55.958425852110615,43.26213630498606,55.41149831911141,40.297876360168594,60.03561975098853,37.03343070431678,0
2023-01-10,88691,GOLD - COMMODITY EXCHANGE INC.,481519,243566,93031,111718,284196,46373,24430,150535,-172478,21943,58.21799358493422,40.29475712169587,60.1130087864504,44.28740435523847,54.92794353125715,50.142450142450144,0
2023-01-17,88691,GOLD - COMMODITY EXCHANGE INC.,491818,246874,93634,122814,298727,48128,25455,153240,-175913,22673,58.910416713296414,39.493353037072815,61.00232532466842,45.504190151457216,53.52480311100945,52.775073028237586,0
2023-01-24,88691,GOLD - COMMODITY EXCHANGE INC.,499927,253311,95638,127419,307973,47880,24999,157673,-180554,22881,60.07805704945235,38.38262634697366,61.26731433357082,47.49827940640646,51.62903173098918,53.52519023405099,0
2023-01-31,88691,GOLD - COMMODITY EXCHANGE INC.,471642,256417,96136,120147,300667,43984,23745,160281,-180520,20239,60.784104722004635,38.3962955143448,56.056898596944244,48.671431848749705,51.64292016600764,43.997259187132606,0
2023-02-07,88691,GOLD - COMMODITY EXCHANGE INC.,439755,223298,94483,118802,271768,48076,23925,128815,-152966,24151,49.42620017720407,48.3887788610091,61.30443480735047,34.517131714251015,62.898271298323586,58.105232788777094,0
2023-02-14,88691,GOLD - COMMODITY EXCHANGE INC.,426116,210374,104845,120812,249884,45444,21901,105529,-129072,23543,43.01979291668142,55.17836343893965,60.103135342872804,24.04242781378904,72.65857324924022,55.91258249486097,0
2023-02-21,88691,GOLD - COMMODITY EXCHANGE INC.,422648,210185,103084,119040,248395,43956,21702,107101,-129355,22254,43.5517178911912,55.08593150809222,57.5292901202299,24.749558043606363,72.54297245188066,51.26401961844999,0
2023-02-28,88691,GOLD - COMMODITY EXCHANGE INC.,426890,208419,99826,123391,250878,41958,23064,108593,-127487,18894,44.085241663593024,55.614461723832164,51.3556085879162,25.420702002186168,73.30601941113035,39.14674167838725,0
2023-03-07,88691,GOLD - COMMODITY EXCHANGE INC.,458474,215574,117100,125394,244314,43640,23194,98474,-118920,20446,41.23843068642795,58.05244463989822,53.820735818991466,22.12277129518805,75.86856096182369,44.743770060225756,0
2023-03-14,88691,GOLD - COMMODITY EXCHANGE INC.,459064,230823,90492,122457,277897,41795,26686,140331,-155440,15109,54.36564341609504,46.361849833136304,45.31620652394582,42.940904556845,58.70770728684916,25.49677233221537,0
2023-03-21,88691,GOLD - COMMODITY EXCHANGE INC.,469874,237891,79286,121678,305246,47624,22661,158605,-183568,24963,58.70320533629678,39.7261682137544,58.38992634584718,51.83271294066126,46.25921090482618,61.03357495762559,0
2023-03-28,88691,GOLD - COMMODITY EXCHANGE INC.,478611,245135,63505,131786,333294,47388,27510,181630,-201508,19878,63.42097355164868,36.170303675039634,51.54191916233168,64.06783181507967,38.31957690690624,42.69537307511991,0
2023-04-04,88691,GOLD - COMMODITY EXCHANGE INC.,476592,266164,70948,116869,335119,48740,25706,195216,-218250,23034,65.89665035939818,33.18505411307946,55.06439177331393,70.78672245136148,30.91013697417627,54.07695914025028,0
2023-04-11,88691,GOLD - COMMODITY EXCHANGE INC.,476567,260165,67420,119710,336258,49102,25299,192745,-216548,23803,65.03452269463122,33.783372634175436,55.90547716638504,74.95044651420534,27.63851593583489,56.85022900212774,0
2023-04-18,88691,GOLD - COMMODITY EXCHANGE INC.,482254,260061,70168,123496,339921,50647,24115,189893,-216425,26532,63.993864664379394,33.82948883845923,58.84915389617227,83.0477935194615,17.562354399538354,70.04393606544959,1
2023-04-25,88691,GOLD - COMMODITY EXCHANGE INC.,473209,253186,67922,124518,336446,51048,24384,185264,-211928,26664,62.25268138501765,35.59554640976796,58.99175789344148,90.54709117733042,11.739750403620208,70.54389818953109,1
2023-05-02,88691,GOLD - COMMODITY EXCHANGE INC.,493804,262413,66846,127451,345035,47502,25485,195567,-217584,22017,64.56376133534755,34.35365254150231,52.14131940302838,100.0,6.141844485502784,52.94295886675252,1
2023-05-09,88691,GOLD - COMMODITY EXCHANGE INC.,518951,266472,70658,130985,353500,52012,25311,195814,-222515,26701,64.61968665495077,33.26403512957454,57.49876183306217,100.0,0.0,79.48040885860307,1
2023-05-16,88691,GOLD - COMMODITY EXCHANGE INC.,521832,255250,75436,138322,349879,54852,23109,179814,-211557,31743,58.2109389621111,37.97236936297058,62.38055936446377,88.86824876681068,6.832650567101267,100.0,1
2023-05-23,88691,GOLD - COMMODITY EXCHANGE INC.,479080,236149,75417,142984,330007,49327,23036,160732,-187023,26291,51.633880746654725,46.98990152786182,55.02111154840469,75.59224395232827,22.130355350206077,76.9996625042187,0
2023-05-30,88691,GOLD - COMMODITY EXCHANGE INC.,449515,237306,67990,133329,323334,43611,22922,169316,-190005,20689,54.14388709617913,46.11240730720859,48.667677480193184,81.56442848893435,20.270986488087445,53.366520418494765,0
2023-06-06,88691,GOLD - COMMODITY EXCHANGE INC.,436301,237467,61826,116363,314550,47595,25049,175641,-198187,22546,55.95756597101754,43.70101551454131,50.69994130485114,85.9649488983045,15.169257437163683,61.20064124198448,0
2023-06-13,88691,GOLD - COMMODITY EXCHANGE INC.,432898,227317,67108,120461,306523,48953,23100,160209,-186062,25853,50.68976011635832,48.037584596568486,54.178992212603745,75.2283748338934,22.729568454329485,75.15187310158623,0
2023-06-20,88691,GOLD - COMMODITY EXCHANGE INC.,438037,229308,66333,121419,307956,47402,23840,162975,-186537,23562,51.569798999621455,47.88198288107449,51.46919791018441,77.152776328331,22.43339132169825,65.48683766452919,0
2023-06-27,88691,GOLD - COMMODITY EXCHANGE INC.,431861,220881,68971,119054,294389,48042,24617,151910,-175335,23425,47.88787958242959,51.843611580970155,51.30394985132647,69.45447461612851,29.41818340535114,64.90887613904826,0
2023-07-03,88691,GOLD - COMMODITY EXCHANGE INC.,448063,235081,71984,114905,299622,45490,23870,163097,-184717,21620,51.64670229313629,48.51727043225313,49.068656846771034,77.23765593148407,23.568217387780045,57.294127573405326,0
2023-07-11,88691,GOLD - COMMODITY EXCHANGE INC.,483170,240546,74792,114790,302539,46618,24623,165754,-187749,21995,52.52261828918342,47.45754045785592,49.56035034192813,79.08622237064557,21.67767198538444,58.8761390482619,0
2023-07-18,88691,GOLD - COMMODITY EXCHANGE INC.,482104,263740,70392,115498,329213,45784,25417,193348,-213715,20367,60.52112504477555,39.500341022271066,47.42002908115628,98.2843188411847,5.48707108874714,52.00809989875127,1
2023-07-25,88691,GOLD - COMMODITY EXCHANGE INC.,476176,248229,74590,125491,323701,47300,22729,173639,-198210,24571,53.57816587998073,45.38863457286459,53.057725854593514,84.57208852525169,15.154916228636276,69.74350320620992,0
2023-08-01,88691,GOLD - COMMODITY EXCHANGE INC.,439383,238985,74061,117610,304455,43254,21333,164924,-186845,21921,50.802845397873135,49.28496357228139,49.457873713617005,78.50876277542388,22.241343833592097,58.56395545055687,0
2023-08-08,88691,GOLD - COMMODITY EXCHANGE INC.,427759,228846,85861,113890,281444,44996,20427,142985,-167554,24569,44.54710265016525,55.136092485562415,52.896950307135064,63.2450446313651,34.269876603253586,69.73506581167736,0
2023-08-15,88691,GOLD - COMMODITY EXCHANGE INC.,433611,233078,111942,116062,257992,44337,23543,121136,-141930,20794,39.35027794218295,61.491411972888564,47.89371922229566,48.043942587993016,50.24722996439639,53.809483631454604,0
2023-08-22,88691,GOLD - COMMODITY EXCHANGE INC.,430239,226340,124394,117646,238682,45312,26222,101946,-121036,19090,35.439734146268066,65.75169735348749,45.78842429354092,34.69279845268658,63.275282615337616,46.62082348970638,0
2023-08-29,88691,GOLD - COMMODITY EXCHANGE INC.,442806,236054,112782,118132,258726,43767,26445,123272,-140594,17322,42.30202377353255,59.15454177096836,43.64472673748935,49.53003137762379,51.08026712059709,39.16216672291596,0
2023-09-05,88691,GOLD - COMMODITY EXCHANGE INC.,438672,235802,97796,111456,269695,45966,25733,138006,-158239,20233,46.53069767248808,53.90015898489457,47.96441938527057,59.780982794487,40.07806605685354,51.442794465069184,0
2023-09-12,88691,GOLD - COMMODITY EXCHANGE INC.,441221,235704,111840,113062,257872,46740,25794,123864,-144810,20946,43.253941305000275,57.028545211534734,48.99565399074522,49.941906173251795,48.45146124444278,54.4507256159298,0
2023-09-19,88691,GOLD - COMMODITY EXCHANGE INC.,438078,237716,102553,110014,262946,43921,26152,135163,-152932,17769,46.49588615300545,54.6145665680413,44.7409026513158,57.80300974723968,43.387144041851386,41.04792440094499,0
2023-09-26,88691,GOLD - COMMODITY EXCHANGE INC.,435620,235560,119745,110844,245680,45213,26192,115815,-134836,19021,42.06425252840804,58.79914441158055,46.7050518151398,39.02096942625637,59.349637521745315,46.32973337833277,0
2023-10-03,88691,GOLD - COMMODITY EXCHANGE INC.,431226,228406,137180,110666,222648,45256,24500,91226,-111982,20756,37.210236346892636,63.390052412626986,49.389712001493294,20.27806785526446,74.81943776948955,53.6491731353358,0
2023-10-10,88691,GOLD - COMMODITY EXCHANGE INC.,436499,220332,148899,121341,211769,44470,25475,71433,-90428,18995,33.82647143888866,67.11207625437231,46.81216515808107,5.190904863900725,89.40927213283423,46.22004724940938,-1
2023-10-17,88691,GOLD - COMMODITY EXCHANGE INC.,439581,231412,118674,110062,238061,40863,25602,112738,-127999,15261,45.055402920889044,56.35650139599719,41.82754479819911,36.67553414487274,63.97758117685284,30.46743165710429,0
2023-10-24,88691,GOLD - COMMODITY EXCHANGE INC.,463476,251469,102084,106180,272053,42129,25641,149385,-165873,16488,52.72095318938323,48.004541797005416,43.93997129685303,64.60961498883307,38.34079048012293,35.643773202834964,0
2023-10-31,88691,GOLD - COMMODITY EXCHANGE INC.,475808,261053,97628,105971,288678,44792,25510,163425,-182707,19282,55.29427918720694,44.82478839976341,48.523885627539435,73.95984917310521,30.137712265400836,47.43081336483294,0
2023-11-07,88691,GOLD - COMMODITY EXCHANGE INC.,484347,261653,95437,110651,296742,45484,25609,166216,-186091,19875,55.809194052406646,44.19110304781185,49.46829460570906,76.20376102459379,27.575764458273717,49.932500843739454,0
2023-11-14,88691,GOLD - COMMODITY EXCHANGE INC.,486634,254352,98976,110728,287747,45409,23766,155376,-177019,21643,53.2441301241254,46.379584962018086,52.27937168365975,67.48860356485315,34.443964962486845,55.13703193710301,0
2023-11-21,88691,GOLD - COMMODITY EXCHANGE INC.,508429,269701,97996,115937,306172,43959,25429,171705,-190235,18530,56.488368800775824,43.69164484219257,47.29089574407708,80.61681446523183,24.43843830202821,41.30946564207347,0
2023-11-28,88691,GOLD - COMMODITY EXCHANGE INC.,505658,289845,89761,115596,334188,45650,27142,200084,-218592,18508,61.48959935123625,38.53158705286427,47.25657726528222,100.0,2.9700121889360798,29.83618724487091,1
2023-12-05,88691,GOLD - COMMODITY EXCHANGE INC.,487469,288840,85296,103193,330138,47483,24082,203544,-226945,23401,62.06214221896551,37.14014029792505,55.0666718669613,100.0,0.0,55.77585749880719,1
2023-12-12,88691,GOLD - COMMODITY EXCHANGE INC.,469939,273536,85303,105710,318518,46457,21882,188233,-212808,24575,57.95594234930722,41.02199464137036,56.72254574632012,88.410503288901,10.35548686244204,60.347402777009464,0
2023-12-19,88691,GOLD - COMMODITY EXCHANGE INC.,481203,280972,79633,105559,332617,48019,22300,201339,-227058,25719,60.37283633910809,38.444808318801705,58.33387535630048,98.3309489747258,0.0,63.78501863652759,1
2023-12-26,88691,GOLD - COMMODITY EXCHANGE INC.,491343,289843,82125,105951,338296,48036,23409,207718,-232345,24627,61.53193509801549,37.50339834209213,56.18350717587529,100.0,0.0,57.220151496933994,1
2024-01-02,88691,GOLD - COMMODITY EXCHANGE INC.,500364,290706,83057,108804,344282,49200,21371,207649,-235478,27829,61.51097654738274,36.9263486281762,60.752188002879834,99.9493708038302,0.0,76.46988096669473,1
2024-01-09,88691,GOLD - COMMODITY EXCHANGE INC.,489849,271665,83051,106489,324190,50574,21487,188614,-217701,29087,55.85850417550146,42.34695211163682,62.41049089155176,85.98231646916389,12.255773871078938,84.03270410003607,0
2024-01-16,88691,GOLD - COMMODITY EXCHANGE INC.,489334,262360,82467,109287,316707,49640,22113,179893,-207420,27527,53.43571545218404,45.2760806543693,59.0770275530894,79.583226327182,19.343674594967254,74.65432247204521,0
2024-01-23,88691,GOLD - COMMODITY EXCHANGE INC.,465872,241100,71626,113094,305187,45644,23025,169474,-192093,22619,50.61136411702223,49.40318825913216,50.024224215907196,71.93821770554352,29.910375732506033,45.14849104244319,0
2024-01-30,88691,GOLD - COMMODITY EXCHANGE INC.,430328,219222,71431,117525,288043,45364,22637,147791,-170518,22727,45.25101107736463,54.59426703182011,50.205047211573984,56.02817624830318,44.78455704929335,45.797763616688705,0
2024-02-06,88691,GOLD - COMMODITY EXCHANGE INC.,419121,228623,66885,104344,284585,41863,23360,161738,-180241,18503,48.99315050667417,52.0047904761091,43.56572297401731,66.26187768279708,38.08135125818683,20.40399182397499,0
2024-02-13,88691,GOLD - COMMODITY EXCHANGE INC.,420812,217505,86337,109529,262509,44228,22416,131168,-152980,21812,42.18672636124338,58.01736917780527,49.22996148459702,43.83094251018087,56.875560151671834,40.29698208488638,0
2024-02-20,88691,GOLD - COMMODITY EXCHANGE INC.,407063,211034,70772,106419,265830,41846,22697,140262,-159411,19149,44.65017812717542,56.227852344200535,45.290267117969584,50.50372381406611,52.44191658048949,24.287603703258387,0
2024-02-27,88691,GOLD - COMMODITY EXCHANGE INC.,411195,214948,73312,108432,266784,38943,22227,141636,-158352,16716,45.03128654388427,56.4659793598391,41.98446195751588,51.511905198664564,53.172009651844185,9.660935433449561,0
2024-03-05,88691,GOLD - COMMODITY EXCHANGE INC.,471616,264148,72855,104023,310815,44782,29283,191293,-206792,15499,56.648772175261406,44.532203940575016,40.396115885919315,87.948050042191,19.776628748707342,2.3445954069977155,0
2024-03-12,88691,GOLD - COMMODITY EXCHANGE INC.,516057,283062,81460,129432,347705,47992,31321,201602,-218273,16671,58.604766769058216,42.25287240294625,42.64640791221868,95.5123454525443,11.861427094105482,8.554787040407717,0
2024-03-19,88691,GOLD - COMMODITY EXCHANGE INC.,535047,278732,77130,138102,355632,49131,33203,201602,-217530,15928,58.60476676905822,42.45813556741194,41.57478926625421,95.5123454525443,12.373664253705618,4.046838975852445,0
